Index,Patch,Oracle,Predicted value
503,correct/patch2-Chart-9-Jaid.patch,correct,correct
504,correct/patch2-Closure-73-SequenceR.patch,correct,correct
505,correct/patch2-Lang-24-ACS.patch,correct,correct
506,correct/patch2-Lang-33-Jaid.patch,correct,overfitting
507,correct/patch2-Lang-38-Jaid.patch,correct,correct
508,correct/patch2-Lang-57-CapGen.patch,correct,correct
509,correct/patch2-Math-25-ACS.patch,correct,correct
510,correct/patch2-Math-3-ACS.patch,correct,correct
511,correct/patch2-Math-35-ACS.patch,correct,correct
512,correct/patch2-Math-5-ACS.patch,correct,overfitting
513,correct/patch2-Math-5-Jaid.patch,correct,overfitting
514,correct/patch2-Math-5-jGenProg.patch,correct,overfitting
515,correct/patch2-Math-53-jGenProg.patch,correct,overfitting
516,correct/patch2-Math-80-Jaid.patch,correct,correct
517,correct/patch2-Math-82-ACS.patch,correct,correct
518,correct/patch2-Math-82-SequenceR.patch,correct,correct
519,correct/patch2-Math-85-ACS.patch,correct,correct
520,correct/patch2-Math-89-ACS.patch,correct,correct
521,correct/patch2-Math-90-ACS.patch,correct,correct
522,correct/patch2-Math-98-Arja.patch,correct,correct
523,correct/patch2-Math-99-ACS.patch,correct,overfitting
524,correct/patch2-Time-15-ACS.patch,correct,correct
525,correct/patch3-Chart-26-Jaid.patch,correct,correct
526,correct/patch3-Lang-38-Jaid.patch,correct,overfitting
527,correct/patch3-Lang-43-CapGen.patch,correct,correct
528,correct/patch3-Lang-51-Jaid.patch,correct,correct
529,correct/patch3-Lang-57-CapGen.patch,correct,correct
530,correct/patch3-Math-5-Jaid.patch,correct,correct
531,correct/patch4-Lang-38-Jaid.patch,correct,correct
532,correct/patch4-Lang-51-Jaid.patch,correct,overfitting
533,correct/patch5-Lang-51-Jaid.patch,correct,correct
534,correct/patch6-Lang-51-Jaid.patch,correct,correct
535,overfitting/patch1-Chart-1-Arja-plausible.patch,overfitting,correct
536,overfitting/patch1-Chart-1-DynaMoth-plausible.patch,overfitting,correct
537,overfitting/patch1-Chart-1-GenProg-plausible.patch,overfitting,overfitting
538,overfitting/patch1-Chart-1-Jaid-plausible.patch,overfitting,overfitting
539,overfitting/patch1-Chart-1-Kali-plausible.patch,overfitting,correct
540,overfitting/patch1-Chart-1-SketchFix-plausible.patch,overfitting,overfitting
541,overfitting/patch1-Chart-1-jGenProg-plausible.patch,overfitting,correct
542,overfitting/patch1-Chart-1-jKali-plausible.patch,overfitting,correct
543,overfitting/patch1-Chart-12-GenProg-plausible.patch,overfitting,correct
544,overfitting/patch1-Chart-12-Kali-plausible.patch,overfitting,overfitting
545,overfitting/patch1-Chart-12-RSRepair-plausible.patch,overfitting,correct
546,overfitting/patch1-Chart-12-SimFix-plausible.patch,overfitting,overfitting
547,overfitting/patch1-Chart-12-TBar-plausible.patch,overfitting,correct
548,overfitting/patch1-Chart-13-AVATAR-plausible.patch,overfitting,correct
549,overfitting/patch1-Chart-13-Arja-plausible.patch,overfitting,correct
550,overfitting/patch1-Chart-13-Cardumen-plausible.patch,overfitting,overfitting
551,overfitting/patch1-Chart-13-DynaMoth-plausible.patch,overfitting,correct
552,overfitting/patch1-Chart-13-FixMiner-plausible.patch,overfitting,correct
553,overfitting/patch1-Chart-13-GenProg-plausible.patch,overfitting,correct
554,overfitting/patch1-Chart-13-Nopol-plausible.patch,overfitting,overfitting
555,overfitting/patch1-Chart-13-Nopol2015-plausible.patch,overfitting,correct
556,overfitting/patch1-Chart-13-Nopol2017-plausible.patch,overfitting,correct
557,overfitting/patch1-Chart-13-RSRepair-plausible.patch,overfitting,correct
558,overfitting/patch1-Chart-13-TBar-plausible.patch,overfitting,overfitting
559,overfitting/patch1-Chart-13-jGenProg-plausible.patch,overfitting,correct
560,overfitting/patch1-Chart-13-jKali-plausible.patch,overfitting,correct
561,overfitting/patch1-Chart-14-AVATAR-plausible.patch,overfitting,overfitting
562,overfitting/patch1-Chart-14-Arja-plausible.patch,overfitting,correct
563,overfitting/patch1-Chart-14-FixMiner-plausible.patch,overfitting,correct
564,overfitting/patch1-Chart-14-TBar-plausible.patch,overfitting,correct
565,overfitting/patch1-Chart-15-AVATAR-plausible.patch,overfitting,correct
566,overfitting/patch1-Chart-15-Arja-plausible.patch,overfitting,correct
567,overfitting/patch1-Chart-15-DynaMoth-plausible.patch,overfitting,correct
568,overfitting/patch1-Chart-15-FixMiner-plausible.patch,overfitting,correct
569,overfitting/patch1-Chart-15-Kali-plausible.patch,overfitting,correct
570,overfitting/patch1-Chart-15-jGenProg-plausible.patch,overfitting,correct
571,overfitting/patch1-Chart-15-jKali-plausible.patch,overfitting,correct
572,overfitting/patch1-Chart-17-FixMiner-plausible.patch,overfitting,correct
573,overfitting/patch1-Chart-18-DynaMoth-plausible.patch,overfitting,overfitting
574,overfitting/patch1-Chart-18-SimFix-plausible.patch,overfitting,correct
575,overfitting/patch1-Chart-19-Arja-plausible.patch,overfitting,correct
576,overfitting/patch1-Chart-21-Nopol-plausible.patch,overfitting,correct
577,overfitting/patch1-Chart-21-Nopol2015-plausible.patch,overfitting,correct
578,overfitting/patch1-Chart-21-Nopol2017-plausible.patch,overfitting,correct
579,overfitting/patch1-Chart-22-SimFix-plausible.patch,overfitting,correct
580,overfitting/patch1-Chart-24-Cardumen-plausible.patch,overfitting,correct
581,overfitting/patch1-Chart-25-AVATAR-plausible.patch,overfitting,correct
582,overfitting/patch1-Chart-25-Arja-plausible.patch,overfitting,correct
583,overfitting/patch1-Chart-25-DynaMoth-plausible.patch,overfitting,correct
584,overfitting/patch1-Chart-25-FixMiner-plausible.patch,overfitting,correct
585,overfitting/patch1-Chart-25-GenProg-plausible.patch,overfitting,correct
586,overfitting/patch1-Chart-25-Kali-plausible.patch,overfitting,correct
587,overfitting/patch1-Chart-25-Nopol-plausible.patch,overfitting,correct
588,overfitting/patch1-Chart-25-Nopol2015-plausible.patch,overfitting,correct
589,overfitting/patch1-Chart-25-Nopol2017-plausible.patch,overfitting,correct
590,overfitting/patch1-Chart-25-RSRepair-plausible.patch,overfitting,correct
591,overfitting/patch1-Chart-25-SimFix-plausible.patch,overfitting,correct
592,overfitting/patch1-Chart-25-jGenProg-plausible.patch,overfitting,overfitting
593,overfitting/patch1-Chart-25-jKali-plausible.patch,overfitting,correct
594,overfitting/patch1-Chart-25-jMutRepair-plausible.patch,overfitting,correct
595,overfitting/patch1-Chart-26-AVATAR-plausible.patch,overfitting,correct
596,overfitting/patch1-Chart-26-FixMiner-plausible.patch,overfitting,correct
597,overfitting/patch1-Chart-26-Jaid-plausible.patch,overfitting,correct
598,overfitting/patch1-Chart-26-Kali-plausible.patch,overfitting,correct
599,overfitting/patch1-Chart-26-Nopol2015-plausible.patch,overfitting,correct
600,overfitting/patch1-Chart-26-Nopol2017-plausible.patch,overfitting,correct
601,overfitting/patch1-Chart-26-TBar-plausible.patch,overfitting,overfitting
602,overfitting/patch1-Chart-26-jKali-plausible.patch,overfitting,overfitting
603,overfitting/patch1-Chart-26-jMutRepair-plausible.patch,overfitting,correct
604,overfitting/patch1-Chart-3-Arja-plausible.patch,overfitting,correct
605,overfitting/patch1-Chart-3-FixMiner-plausible.patch,overfitting,correct
606,overfitting/patch1-Chart-3-GenProg-plausible.patch,overfitting,correct
607,overfitting/patch1-Chart-3-Nopol2015-plausible.patch,overfitting,correct
608,overfitting/patch1-Chart-3-SimFix-plausible.patch,overfitting,overfitting
609,overfitting/patch1-Chart-3-TBar-plausible.patch,overfitting,correct
610,overfitting/patch1-Chart-3-jGenProg-plausible.patch,overfitting,correct
611,overfitting/patch1-Chart-5-AVATAR-plausible.patch,overfitting,correct
612,overfitting/patch1-Chart-5-Arja-plausible.patch,overfitting,correct
613,overfitting/patch1-Chart-5-DynaMoth-plausible.patch,overfitting,correct
614,overfitting/patch1-Chart-5-Kali-plausible.patch,overfitting,correct
615,overfitting/patch1-Chart-5-Nopol-plausible.patch,overfitting,correct
616,overfitting/patch1-Chart-5-RSRepair-plausible.patch,overfitting,correct
617,overfitting/patch1-Chart-5-TBar-plausible.patch,overfitting,correct
618,overfitting/patch1-Chart-5-jGenProg-plausible.patch,overfitting,correct
619,overfitting/patch1-Chart-5-jKali-plausible.patch,overfitting,correct
620,overfitting/patch1-Chart-5-kPAR-plausible.patch,overfitting,correct
621,overfitting/patch1-Chart-6-Cardumen-plausible.patch,overfitting,correct
622,overfitting/patch1-Chart-7-AVATAR-plausible.patch,overfitting,overfitting
623,overfitting/patch1-Chart-7-Arja-plausible.patch,overfitting,correct
624,overfitting/patch1-Chart-7-FixMiner-plausible.patch,overfitting,correct
625,overfitting/patch1-Chart-7-TBar-plausible.patch,overfitting,correct
626,overfitting/patch1-Chart-7-jGenProg-plausible.patch,overfitting,overfitting
627,overfitting/patch1-Chart-7-jMutRepair-plausible.patch,overfitting,correct
628,overfitting/patch1-Chart-9-Jaid-plausible.patch,overfitting,correct
629,overfitting/patch1-Chart-9-Nopol-plausible.patch,overfitting,overfitting
630,overfitting/patch1-Chart-9-Nopol2017-plausible.patch,overfitting,correct
631,overfitting/patch1-Closure-1-Arja-plausible.patch,overfitting,overfitting
632,overfitting/patch1-Closure-1-Kali-plausible.patch,overfitting,overfitting
633,overfitting/patch1-Closure-10-Arja-plausible.patch,overfitting,overfitting
634,overfitting/patch1-Closure-10-GenProg-plausible.patch,overfitting,overfitting
635,overfitting/patch1-Closure-10-Kali-plausible.patch,overfitting,correct
636,overfitting/patch1-Closure-10-RSRepair-plausible.patch,overfitting,overfitting
637,overfitting/patch1-Closure-101-jKali-plausible.patch,overfitting,overfitting
638,overfitting/patch1-Closure-106-SimFix-plausible.patch,overfitting,correct
639,overfitting/patch1-Closure-107-SimFix-plausible.patch,overfitting,correct
640,overfitting/patch1-Closure-107-TBar-plausible.patch,overfitting,overfitting
641,overfitting/patch1-Closure-108-AVATAR-plausible.patch,overfitting,correct
642,overfitting/patch1-Closure-108-SimFix-plausible.patch,overfitting,overfitting
643,overfitting/patch1-Closure-109-SimFix-plausible.patch,overfitting,overfitting
644,overfitting/patch1-Closure-109-kPAR-plausible.patch,overfitting,correct
645,overfitting/patch1-Closure-112-Arja-plausible.patch,overfitting,correct
646,overfitting/patch1-Closure-112-GenProg-plausible.patch,overfitting,correct
647,overfitting/patch1-Closure-112-Kali-plausible.patch,overfitting,overfitting
648,overfitting/patch1-Closure-112-RSRepair-plausible.patch,overfitting,correct
649,overfitting/patch1-Closure-114-Arja-plausible.patch,overfitting,overfitting
650,overfitting/patch1-Closure-114-GenProg-plausible.patch,overfitting,correct
651,overfitting/patch1-Closure-114-RSRepair-plausible.patch,overfitting,overfitting
652,overfitting/patch1-Closure-115-TBar-plausible.patch,overfitting,correct
653,overfitting/patch1-Closure-115-kPAR-plausible.patch,overfitting,correct
654,overfitting/patch1-Closure-116-Arja-plausible.patch,overfitting,correct
655,overfitting/patch1-Closure-117-Arja-plausible.patch,overfitting,overfitting
656,overfitting/patch1-Closure-117-Kali-plausible.patch,overfitting,overfitting
657,overfitting/patch1-Closure-119-Arja-plausible.patch,overfitting,overfitting
658,overfitting/patch1-Closure-119-Kali-plausible.patch,overfitting,overfitting
659,overfitting/patch1-Closure-12-AVATAR-plausible.patch,overfitting,overfitting
660,overfitting/patch1-Closure-120-Arja-plausible.patch,overfitting,correct
661,overfitting/patch1-Closure-120-RSRepair-plausible.patch,overfitting,correct
662,overfitting/patch1-Closure-121-Arja-plausible.patch,overfitting,correct
663,overfitting/patch1-Closure-121-RSRepair-plausible.patch,overfitting,overfitting
664,overfitting/patch1-Closure-122-Kali-plausible.patch,overfitting,overfitting
665,overfitting/patch1-Closure-123-SequenceR-plausible.patch,overfitting,overfitting
666,overfitting/patch1-Closure-124-Arja-plausible.patch,overfitting,correct
667,overfitting/patch1-Closure-124-GenProg-plausible.patch,overfitting,correct
668,overfitting/patch1-Closure-124-Kali-plausible.patch,overfitting,overfitting
669,overfitting/patch1-Closure-124-RSRepair-plausible.patch,overfitting,overfitting
670,overfitting/patch1-Closure-125-Arja-plausible.patch,overfitting,correct
671,overfitting/patch1-Closure-125-Kali-plausible.patch,overfitting,correct
672,overfitting/patch1-Closure-126-AVATAR-plausible.patch,overfitting,overfitting
673,overfitting/patch1-Closure-126-SimFix-plausible.patch,overfitting,correct
674,overfitting/patch1-Closure-126-TBar-plausible.patch,overfitting,correct
675,overfitting/patch1-Closure-126-jMutRepair-plausible.patch,overfitting,overfitting
676,overfitting/patch1-Closure-126-kPAR-plausible.patch,overfitting,overfitting
677,overfitting/patch1-Closure-127-Kali-plausible.patch,overfitting,overfitting
678,overfitting/patch1-Closure-129-Arja-plausible.patch,overfitting,correct
679,overfitting/patch1-Closure-129-FixMiner-plausible.patch,overfitting,correct
680,overfitting/patch1-Closure-129-Kali-plausible.patch,overfitting,correct
681,overfitting/patch1-Closure-130-Arja-plausible.patch,overfitting,overfitting
682,overfitting/patch1-Closure-130-Kali-plausible.patch,overfitting,correct
683,overfitting/patch1-Closure-133-Arja-plausible.patch,overfitting,correct
684,overfitting/patch1-Closure-133-TBar-plausible.patch,overfitting,correct
685,overfitting/patch1-Closure-14-SimFix-plausible.patch,overfitting,correct
686,overfitting/patch1-Closure-18-SequenceR-plausible.patch,overfitting,correct
687,overfitting/patch1-Closure-19-FixMiner-plausible.patch,overfitting,correct
688,overfitting/patch1-Closure-21-AVATAR-plausible.patch,overfitting,correct
689,overfitting/patch1-Closure-21-Arja-plausible.patch,overfitting,correct
690,overfitting/patch1-Closure-21-GenProg-plausible.patch,overfitting,correct
691,overfitting/patch1-Closure-21-Kali-plausible.patch,overfitting,overfitting
692,overfitting/patch1-Closure-21-RSRepair-plausible.patch,overfitting,correct
693,overfitting/patch1-Closure-21-SimFix-plausible.patch,overfitting,overfitting
694,overfitting/patch1-Closure-21-TBar-plausible.patch,overfitting,correct
695,overfitting/patch1-Closure-21-jGenProg-plausible.patch,overfitting,correct
696,overfitting/patch1-Closure-21-jKali-plausible.patch,overfitting,correct
697,overfitting/patch1-Closure-21-jMutRepair-plausible.patch,overfitting,correct
698,overfitting/patch1-Closure-22-AVATAR-plausible.patch,overfitting,correct
699,overfitting/patch1-Closure-22-Arja-plausible.patch,overfitting,correct
700,overfitting/patch1-Closure-22-GenProg-plausible.patch,overfitting,correct
701,overfitting/patch1-Closure-22-Kali-plausible.patch,overfitting,correct
702,overfitting/patch1-Closure-22-RSRepair-plausible.patch,overfitting,correct
703,overfitting/patch1-Closure-22-SimFix-plausible.patch,overfitting,correct
704,overfitting/patch1-Closure-22-TBar-plausible.patch,overfitting,correct
705,overfitting/patch1-Closure-22-jGenProg-plausible.patch,overfitting,correct
706,overfitting/patch1-Closure-22-jKali-plausible.patch,overfitting,correct
707,overfitting/patch1-Closure-26-SimFix-plausible.patch,overfitting,correct
708,overfitting/patch1-Closure-3-Kali-plausible.patch,overfitting,correct
709,overfitting/patch1-Closure-33-Arja-plausible.patch,overfitting,correct
710,overfitting/patch1-Closure-33-Jaid-plausible.patch,overfitting,correct
711,overfitting/patch1-Closure-33-Kali-plausible.patch,overfitting,correct
712,overfitting/patch1-Closure-33-RSRepair-plausible.patch,overfitting,correct
713,overfitting/patch1-Closure-35-kPAR-plausible.patch,overfitting,correct
714,overfitting/patch1-Closure-38-SimFix-plausible.patch,overfitting,correct
715,overfitting/patch1-Closure-45-AVATAR-plausible.patch,overfitting,correct
716,overfitting/patch1-Closure-45-Arja-plausible.patch,overfitting,correct
717,overfitting/patch1-Closure-45-jKali-plausible.patch,overfitting,correct
718,overfitting/patch1-Closure-46-Arja-plausible.patch,overfitting,correct
719,overfitting/patch1-Closure-46-SimFix-plausible.patch,overfitting,correct
720,overfitting/patch1-Closure-46-jKali-plausible.patch,overfitting,overfitting
721,overfitting/patch1-Closure-46-kPAR-plausible.patch,overfitting,correct
722,overfitting/patch1-Closure-48-AVATAR-plausible.patch,overfitting,overfitting
723,overfitting/patch1-Closure-55-Arja-plausible.patch,overfitting,correct
724,overfitting/patch1-Closure-55-GenProg-plausible.patch,overfitting,correct
725,overfitting/patch1-Closure-55-Kali-plausible.patch,overfitting,correct
726,overfitting/patch1-Closure-55-RSRepair-plausible.patch,overfitting,correct
727,overfitting/patch1-Closure-57-SimFix-plausible.patch,overfitting,correct
728,overfitting/patch1-Closure-59-Arja-plausible.patch,overfitting,correct
729,overfitting/patch1-Closure-59-GenProg-plausible.patch,overfitting,overfitting
730,overfitting/patch1-Closure-59-Kali-plausible.patch,overfitting,correct
731,overfitting/patch1-Closure-59-RSRepair-plausible.patch,overfitting,overfitting
732,overfitting/patch1-Closure-61-RSRepair-plausible.patch,overfitting,correct
733,overfitting/patch1-Closure-62-Cardumen-plausible.patch,overfitting,correct
734,overfitting/patch1-Closure-62-jKali-plausible.patch,overfitting,correct
735,overfitting/patch1-Closure-62-kPAR-plausible.patch,overfitting,correct
736,overfitting/patch1-Closure-63-Jaid-plausible.patch,overfitting,correct
737,overfitting/patch1-Closure-64-Kali-plausible.patch,overfitting,correct
738,overfitting/patch1-Closure-66-AVATAR-plausible.patch,overfitting,correct
739,overfitting/patch1-Closure-67-Arja-plausible.patch,overfitting,correct
740,overfitting/patch1-Closure-67-GenProg-plausible.patch,overfitting,correct
741,overfitting/patch1-Closure-67-Kali-plausible.patch,overfitting,correct
742,overfitting/patch1-Closure-67-RSRepair-plausible.patch,overfitting,correct
743,overfitting/patch1-Closure-68-Arja-plausible.patch,overfitting,overfitting
744,overfitting/patch1-Closure-68-Kali-plausible.patch,overfitting,overfitting
745,overfitting/patch1-Closure-7-Arja-plausible.patch,overfitting,correct
746,overfitting/patch1-Closure-7-Kali-plausible.patch,overfitting,correct
747,overfitting/patch1-Closure-73-SequenceR-plausible.patch,overfitting,correct
748,overfitting/patch1-Closure-75-Arja-plausible.patch,overfitting,correct
749,overfitting/patch1-Closure-75-GenProg-plausible.patch,overfitting,correct
750,overfitting/patch1-Closure-75-Kali-plausible.patch,overfitting,correct
751,overfitting/patch1-Closure-75-RSRepair-plausible.patch,overfitting,correct
752,overfitting/patch1-Closure-76-Kali-plausible.patch,overfitting,correct
753,overfitting/patch1-Closure-78-Arja-plausible.patch,overfitting,overfitting
754,overfitting/patch1-Closure-78-GenProg-plausible.patch,overfitting,overfitting
755,overfitting/patch1-Closure-78-Kali-plausible.patch,overfitting,correct
756,overfitting/patch1-Closure-78-RSRepair-plausible.patch,overfitting,overfitting
757,overfitting/patch1-Closure-8-Arja-plausible.patch,overfitting,overfitting
758,overfitting/patch1-Closure-93-SequenceR-plausible.patch,overfitting,overfitting
759,overfitting/patch1-Lang-1-SimFix-plausible.patch,overfitting,correct
760,overfitting/patch1-Lang-10-SimFix-plausible.patch,overfitting,overfitting
761,overfitting/patch1-Lang-10-kPAR-plausible.patch,overfitting,correct
762,overfitting/patch1-Lang-12-SimFix-plausible.patch,overfitting,correct
763,overfitting/patch1-Lang-13-AVATAR-plausible.patch,overfitting,correct
764,overfitting/patch1-Lang-13-RSRepair-plausible.patch,overfitting,correct
765,overfitting/patch1-Lang-16-Arja-plausible.patch,overfitting,correct
766,overfitting/patch1-Lang-16-SimFix-plausible.patch,overfitting,correct
767,overfitting/patch1-Lang-16-kPAR-plausible.patch,overfitting,correct
768,overfitting/patch1-Lang-18-kPAR-plausible.patch,overfitting,correct
769,overfitting/patch1-Lang-20-AVATAR-plausible.patch,overfitting,correct
770,overfitting/patch1-Lang-20-Arja-plausible.patch,overfitting,correct
771,overfitting/patch1-Lang-20-TBar-plausible.patch,overfitting,correct
772,overfitting/patch1-Lang-20-kPAR-plausible.patch,overfitting,correct
773,overfitting/patch1-Lang-21-kPAR-plausible.patch,overfitting,correct
774,overfitting/patch1-Lang-22-AVATAR-plausible.patch,overfitting,correct
775,overfitting/patch1-Lang-22-TBar-plausible.patch,overfitting,correct
776,overfitting/patch1-Lang-22-jKali-plausible.patch,overfitting,correct
777,overfitting/patch1-Lang-22-jMutRepair-plausible.patch,overfitting,correct
778,overfitting/patch1-Lang-24-kPAR-plausible.patch,overfitting,correct
779,overfitting/patch1-Lang-27-SimFix-plausible.patch,overfitting,correct
780,overfitting/patch1-Lang-27-TBar-plausible.patch,overfitting,correct
781,overfitting/patch1-Lang-27-jGenProg-plausible.patch,overfitting,correct
782,overfitting/patch1-Lang-27-jKali-plausible.patch,overfitting,correct
783,overfitting/patch1-Lang-27-jMutRepair-plausible.patch,overfitting,correct
784,overfitting/patch1-Lang-27-kPAR-plausible.patch,overfitting,correct
785,overfitting/patch1-Lang-35-ACS-plausible.patch,overfitting,correct
786,overfitting/patch1-Lang-39-ACS-plausible.patch,overfitting,correct
787,overfitting/patch1-Lang-39-AVATAR-plausible.patch,overfitting,correct
788,overfitting/patch1-Lang-39-Nopol2015-plausible.patch,overfitting,correct
789,overfitting/patch1-Lang-39-TBar-plausible.patch,overfitting,correct
790,overfitting/patch1-Lang-39-jGenProg-plausible.patch,overfitting,correct
791,overfitting/patch1-Lang-41-SimFix-plausible.patch,overfitting,correct
792,overfitting/patch1-Lang-41-kPAR-plausible.patch,overfitting,correct
793,overfitting/patch1-Lang-43-CapGen-plausible.patch,overfitting,correct
794,overfitting/patch1-Lang-43-kPAR-plausible.patch,overfitting,correct
795,overfitting/patch1-Lang-44-Nopol-plausible.patch,overfitting,correct
796,overfitting/patch1-Lang-44-Nopol2017-plausible.patch,overfitting,correct
797,overfitting/patch1-Lang-44-TBar-plausible.patch,overfitting,correct
798,overfitting/patch1-Lang-44-kPAR-plausible.patch,overfitting,correct
799,overfitting/patch1-Lang-45-Jaid-plausible.patch,overfitting,overfitting
800,overfitting/patch1-Lang-45-SimFix-plausible.patch,overfitting,overfitting
801,overfitting/patch1-Lang-45-kPAR-plausible.patch,overfitting,correct
802,overfitting/patch1-Lang-46-Nopol2015-plausible.patch,overfitting,correct
803,overfitting/patch1-Lang-50-SimFix-plausible.patch,overfitting,correct
804,overfitting/patch1-Lang-51-AVATAR-plausible.patch,overfitting,overfitting
805,overfitting/patch1-Lang-51-DynaMoth-plausible.patch,overfitting,correct
806,overfitting/patch1-Lang-51-Jaid-plausible.patch,overfitting,correct
807,overfitting/patch1-Lang-51-Nopol-plausible.patch,overfitting,correct
808,overfitting/patch1-Lang-51-Nopol2015-plausible.patch,overfitting,overfitting
809,overfitting/patch1-Lang-51-TBar-plausible.patch,overfitting,correct
810,overfitting/patch1-Lang-51-kPAR-plausible.patch,overfitting,correct
811,overfitting/patch1-Lang-53-Nopol-plausible.patch,overfitting,correct
812,overfitting/patch1-Lang-53-Nopol2015-plausible.patch,overfitting,correct
813,overfitting/patch1-Lang-53-Nopol2017-plausible.patch,overfitting,overfitting
814,overfitting/patch1-Lang-53-kPAR-plausible.patch,overfitting,correct
815,overfitting/patch1-Lang-55-Jaid-plausible.patch,overfitting,correct
816,overfitting/patch1-Lang-55-Nopol-plausible.patch,overfitting,correct
817,overfitting/patch1-Lang-57-FixMiner-plausible.patch,overfitting,correct
818,overfitting/patch1-Lang-58-AVATAR-plausible.patch,overfitting,correct
819,overfitting/patch1-Lang-58-Nopol-plausible.patch,overfitting,correct
820,overfitting/patch1-Lang-58-Nopol2017-plausible.patch,overfitting,correct
821,overfitting/patch1-Lang-58-TBar-plausible.patch,overfitting,correct
822,overfitting/patch1-Lang-58-kPAR-plausible.patch,overfitting,correct
823,overfitting/patch1-Lang-59-AVATAR-plausible.patch,overfitting,correct
824,overfitting/patch1-Lang-59-CapGen-plausible.patch,overfitting,correct
825,overfitting/patch1-Lang-59-kPAR-plausible.patch,overfitting,correct
826,overfitting/patch1-Lang-60-TBar-plausible.patch,overfitting,correct
827,overfitting/patch1-Lang-61-Jaid-plausible.patch,overfitting,correct
828,overfitting/patch1-Lang-61-SimFix-plausible.patch,overfitting,correct
829,overfitting/patch1-Lang-63-AVATAR-plausible.patch,overfitting,correct
830,overfitting/patch1-Lang-63-DynaMoth-plausible.patch,overfitting,correct
831,overfitting/patch1-Lang-63-FixMiner-plausible.patch,overfitting,correct
832,overfitting/patch1-Lang-63-SimFix-plausible.patch,overfitting,correct
833,overfitting/patch1-Lang-63-TBar-plausible.patch,overfitting,correct
834,overfitting/patch1-Lang-7-Arja-plausible.patch,overfitting,correct
835,overfitting/patch1-Lang-7-GenProg-plausible.patch,overfitting,correct
836,overfitting/patch1-Lang-7-RSRepair-plausible.patch,overfitting,overfitting
837,overfitting/patch1-Math-1-SimFix-plausible.patch,overfitting,overfitting
838,overfitting/patch1-Math-103-RSRepair-plausible.patch,overfitting,overfitting
839,overfitting/patch1-Math-104-AVATAR-plausible.patch,overfitting,correct
840,overfitting/patch1-Math-104-Nopol2015-plausible.patch,overfitting,correct
841,overfitting/patch1-Math-105-DynaMoth-plausible.patch,overfitting,correct
842,overfitting/patch1-Math-105-Nopol-plausible.patch,overfitting,overfitting
843,overfitting/patch1-Math-105-Nopol2015-plausible.patch,overfitting,correct
844,overfitting/patch1-Math-105-Nopol2017-plausible.patch,overfitting,correct
845,overfitting/patch1-Math-15-TBar-plausible.patch,overfitting,overfitting
846,overfitting/patch1-Math-15-kPAR-plausible.patch,overfitting,correct
847,overfitting/patch1-Math-18-Nopol-plausible.patch,overfitting,correct
848,overfitting/patch1-Math-2-AVATAR-plausible.patch,overfitting,correct
849,overfitting/patch1-Math-2-GenProg-plausible.patch,overfitting,correct
850,overfitting/patch1-Math-2-Kali-plausible.patch,overfitting,correct
851,overfitting/patch1-Math-2-Nopol-plausible.patch,overfitting,correct
852,overfitting/patch1-Math-2-Nopol2017-plausible.patch,overfitting,correct
853,overfitting/patch1-Math-2-TBar-plausible.patch,overfitting,correct
854,overfitting/patch1-Math-2-jGenProg-plausible.patch,overfitting,correct
855,overfitting/patch1-Math-2-jKali-plausible.patch,overfitting,correct
856,overfitting/patch1-Math-2-jMutRepair-plausible.patch,overfitting,correct
857,overfitting/patch1-Math-2-kPAR-plausible.patch,overfitting,correct
858,overfitting/patch1-Math-20-DynaMoth-plausible.patch,overfitting,correct
859,overfitting/patch1-Math-20-FixMiner-plausible.patch,overfitting,overfitting
860,overfitting/patch1-Math-20-Nopol-plausible.patch,overfitting,correct
861,overfitting/patch1-Math-24-Nopol2017-plausible.patch,overfitting,overfitting
862,overfitting/patch1-Math-28-ACS-plausible.patch,overfitting,overfitting
863,overfitting/patch1-Math-28-Arja-plausible.patch,overfitting,correct
864,overfitting/patch1-Math-28-Nopol2017-plausible.patch,overfitting,correct
865,overfitting/patch1-Math-28-RSRepair-plausible.patch,overfitting,correct
866,overfitting/patch1-Math-28-jGenProg-plausible.patch,overfitting,correct
867,overfitting/patch1-Math-28-jKali-plausible.patch,overfitting,overfitting
868,overfitting/patch1-Math-28-jMutRepair-plausible.patch,overfitting,correct
869,overfitting/patch1-Math-29-jKali-plausible.patch,overfitting,overfitting
870,overfitting/patch1-Math-31-GenProg-plausible.patch,overfitting,overfitting
871,overfitting/patch1-Math-31-Kali-plausible.patch,overfitting,correct
872,overfitting/patch1-Math-32-DynaMoth-plausible.patch,overfitting,overfitting
873,overfitting/patch1-Math-32-Jaid-plausible.patch,overfitting,correct
874,overfitting/patch1-Math-32-jKali-plausible.patch,overfitting,overfitting
875,overfitting/patch1-Math-33-Nopol-plausible.patch,overfitting,correct
876,overfitting/patch1-Math-33-Nopol2015-plausible.patch,overfitting,correct
877,overfitting/patch1-Math-33-Nopol2017-plausible.patch,overfitting,correct
878,overfitting/patch1-Math-33-RSRepair-plausible.patch,overfitting,correct
879,overfitting/patch1-Math-33-SketchFix-plausible.patch,overfitting,overfitting
880,overfitting/patch1-Math-39-Nopol2017-plausible.patch,overfitting,overfitting
881,overfitting/patch1-Math-4-ACS-plausible.patch,overfitting,overfitting
882,overfitting/patch1-Math-4-Nopol-plausible.patch,overfitting,overfitting
