Index,Patch,Oracle,Predicted value
473,correct/patch1-Lang-45-kPAR.patch,correct,overfitting
474,correct/patch1-Lang-46-Nopol2015.patch,correct,correct
475,correct/patch1-Lang-50-SimFix.patch,correct,overfitting
476,correct/patch1-Lang-51-AVATAR.patch,correct,overfitting
477,correct/patch1-Lang-51-DynaMoth.patch,correct,overfitting
478,correct/patch1-Lang-51-Jaid.patch,correct,overfitting
479,correct/patch1-Lang-51-Nopol.patch,correct,overfitting
480,correct/patch1-Lang-51-Nopol2015.patch,correct,overfitting
481,correct/patch1-Lang-51-TBar.patch,correct,overfitting
482,correct/patch1-Lang-51-kPAR.patch,correct,overfitting
483,correct/patch1-Lang-53-Nopol.patch,correct,overfitting
484,correct/patch1-Lang-53-Nopol2015.patch,correct,overfitting
485,correct/patch1-Lang-53-Nopol2017.patch,correct,overfitting
486,correct/patch1-Lang-53-kPAR.patch,correct,overfitting
487,correct/patch1-Lang-55-Jaid.patch,correct,correct
488,correct/patch1-Lang-55-Nopol.patch,correct,overfitting
489,correct/patch10-Closure-93-SequenceR.patch,correct,overfitting
490,correct/patch2-Chart-14-ACS.patch,correct,overfitting
491,correct/patch2-Chart-19-ACS.patch,correct,correct
492,correct/patch2-Chart-24-Jaid.patch,correct,correct
493,correct/patch2-Chart-25-jGenProg.patch,correct,overfitting
494,correct/patch2-Chart-26-Jaid.patch,correct,overfitting
495,correct/patch2-Chart-26-Jaid.patch,correct,overfitting
496,correct/patch2-Chart-5-jGenProg.patch,correct,overfitting
497,correct/patch2-Chart-5-jKali.patch,correct,overfitting
498,correct/patch2-Chart-9-Jaid.patch,correct,overfitting
499,correct/patch2-Chart-9-Jaid.patch,correct,overfitting
500,correct/patch2-Closure-33-Jaid.patch,correct,correct
501,correct/patch2-Closure-38-SequenceR.patch,correct,overfitting
502,correct/patch2-Closure-73-SequenceR.patch,correct,overfitting
503,correct/patch2-Closure-86-SequenceR.patch,correct,overfitting
504,correct/patch2-Closure-93-SequenceR.patch,correct,correct
505,correct/patch2-Lang-24-ACS.patch,correct,overfitting
506,correct/patch2-Lang-33-Jaid.patch,correct,overfitting
507,correct/patch2-Lang-38-Jaid.patch,correct,correct
508,correct/patch2-Lang-43-CapGen.patch,correct,overfitting
509,correct/patch2-Lang-45-Jaid.patch,correct,overfitting
510,correct/patch2-Lang-51-Jaid.patch,correct,overfitting
511,correct/patch2-Lang-55-Jaid.patch,correct,overfitting
512,correct/patch3-Chart-26-Jaid.patch,correct,overfitting
513,correct/patch3-Chart-9-Jaid.patch,correct,overfitting
514,correct/patch3-Closure-18-SequenceR.patch,correct,correct
515,correct/patch3-Closure-38-SequenceR.patch,correct,overfitting
516,correct/patch3-Closure-86-SequenceR.patch,correct,correct
517,correct/patch3-Closure-93-SequenceR.patch,correct,correct
518,correct/patch3-Lang-38-Jaid.patch,correct,overfitting
519,correct/patch3-Lang-43-CapGen.patch,correct,overfitting
520,correct/patch3-Lang-43-CapGen.patch,correct,overfitting
521,correct/patch3-Lang-51-Jaid.patch,correct,overfitting
522,correct/patch3-Lang-55-Jaid.patch,correct,overfitting
523,correct/patch4-Closure-18-SequenceR.patch,correct,overfitting
524,correct/patch4-Closure-86-SequenceR.patch,correct,correct
525,correct/patch4-Closure-93-SequenceR.patch,correct,overfitting
526,correct/patch4-Lang-38-Jaid.patch,correct,correct
527,correct/patch4-Lang-51-Jaid.patch,correct,correct
528,correct/patch5-Closure-18-SequenceR.patch,correct,correct
529,correct/patch5-Closure-86-SequenceR.patch,correct,correct
530,correct/patch5-Closure-93-SequenceR.patch,correct,overfitting
531,correct/patch6-Closure-93-SequenceR.patch,correct,overfitting
532,correct/patch7-Closure-92-SequenceR.patch,correct,overfitting
533,correct/patch8-Closure-93-SequenceR.patch,correct,overfitting
534,correct/patch9-Closure-93-SequenceR.patch,correct,overfitting
535,overfitting/patch1-Chart-1-Arja-plausible.patch,overfitting,overfitting
536,overfitting/patch1-Chart-1-DynaMoth-plausible.patch,overfitting,overfitting
537,overfitting/patch1-Chart-1-GenProg-plausible.patch,overfitting,overfitting
538,overfitting/patch1-Chart-1-Jaid-plausible.patch,overfitting,overfitting
539,overfitting/patch1-Chart-1-Kali-plausible.patch,overfitting,overfitting
540,overfitting/patch1-Chart-1-SketchFix-plausible.patch,overfitting,overfitting
541,overfitting/patch1-Chart-1-jGenProg-plausible.patch,overfitting,overfitting
542,overfitting/patch1-Chart-1-jKali-plausible.patch,overfitting,overfitting
543,overfitting/patch1-Chart-12-GenProg-plausible.patch,overfitting,overfitting
544,overfitting/patch1-Chart-12-Kali-plausible.patch,overfitting,overfitting
545,overfitting/patch1-Chart-12-RSRepair-plausible.patch,overfitting,overfitting
546,overfitting/patch1-Chart-12-SimFix-plausible.patch,overfitting,overfitting
547,overfitting/patch1-Chart-12-TBar-plausible.patch,overfitting,overfitting
548,overfitting/patch1-Chart-13-AVATAR-plausible.patch,overfitting,overfitting
549,overfitting/patch1-Chart-13-Arja-plausible.patch,overfitting,overfitting
550,overfitting/patch1-Chart-13-Cardumen-plausible.patch,overfitting,overfitting
551,overfitting/patch1-Chart-13-DynaMoth-plausible.patch,overfitting,overfitting
552,overfitting/patch1-Chart-13-FixMiner-plausible.patch,overfitting,overfitting
553,overfitting/patch1-Chart-13-GenProg-plausible.patch,overfitting,overfitting
554,overfitting/patch1-Chart-13-Nopol-plausible.patch,overfitting,overfitting
555,overfitting/patch1-Chart-13-Nopol2015-plausible.patch,overfitting,overfitting
556,overfitting/patch1-Chart-13-Nopol2017-plausible.patch,overfitting,overfitting
557,overfitting/patch1-Chart-13-RSRepair-plausible.patch,overfitting,overfitting
558,overfitting/patch1-Chart-13-TBar-plausible.patch,overfitting,overfitting
559,overfitting/patch1-Chart-13-jGenProg-plausible.patch,overfitting,overfitting
560,overfitting/patch1-Chart-13-jKali-plausible.patch,overfitting,overfitting
561,overfitting/patch1-Chart-14-AVATAR-plausible.patch,overfitting,overfitting
562,overfitting/patch1-Chart-14-Arja-plausible.patch,overfitting,overfitting
563,overfitting/patch1-Chart-14-FixMiner-plausible.patch,overfitting,overfitting
564,overfitting/patch1-Chart-14-TBar-plausible.patch,overfitting,overfitting
565,overfitting/patch1-Chart-15-AVATAR-plausible.patch,overfitting,overfitting
566,overfitting/patch1-Chart-15-Arja-plausible.patch,overfitting,overfitting
567,overfitting/patch1-Chart-15-DynaMoth-plausible.patch,overfitting,overfitting
568,overfitting/patch1-Chart-15-FixMiner-plausible.patch,overfitting,overfitting
569,overfitting/patch1-Chart-15-Kali-plausible.patch,overfitting,overfitting
570,overfitting/patch1-Chart-15-jGenProg-plausible.patch,overfitting,overfitting
571,overfitting/patch1-Chart-15-jKali-plausible.patch,overfitting,overfitting
572,overfitting/patch1-Chart-17-FixMiner-plausible.patch,overfitting,overfitting
573,overfitting/patch1-Chart-18-DynaMoth-plausible.patch,overfitting,overfitting
574,overfitting/patch1-Chart-18-SimFix-plausible.patch,overfitting,overfitting
575,overfitting/patch1-Chart-19-Arja-plausible.patch,overfitting,overfitting
576,overfitting/patch1-Chart-21-Nopol-plausible.patch,overfitting,overfitting
577,overfitting/patch1-Chart-21-Nopol2015-plausible.patch,overfitting,overfitting
578,overfitting/patch1-Chart-21-Nopol2017-plausible.patch,overfitting,overfitting
579,overfitting/patch1-Chart-22-SimFix-plausible.patch,overfitting,overfitting
580,overfitting/patch1-Chart-24-Cardumen-plausible.patch,overfitting,overfitting
581,overfitting/patch1-Chart-25-AVATAR-plausible.patch,overfitting,overfitting
582,overfitting/patch1-Chart-25-Arja-plausible.patch,overfitting,overfitting
583,overfitting/patch1-Chart-25-DynaMoth-plausible.patch,overfitting,overfitting
584,overfitting/patch1-Lang-44-Nopol2015-plausible.patch,overfitting,overfitting
585,overfitting/patch1-Lang-45-Jaid-plausible.patch,overfitting,correct
586,overfitting/patch1-Lang-45-dev-plausible.patch,overfitting,overfitting
587,overfitting/patch1-Lang-46-Nopol-plausible.patch,overfitting,overfitting
588,overfitting/patch1-Lang-46-dev-plausible.patch,overfitting,overfitting
589,overfitting/patch1-Lang-47-TBar-plausible.patch,overfitting,overfitting
590,overfitting/patch1-Lang-47-dev-plausible.patch,overfitting,correct
591,overfitting/patch1-Lang-48-dev-plausible.patch,overfitting,overfitting
592,overfitting/patch1-Lang-49-dev-plausible.patch,overfitting,overfitting
593,overfitting/patch1-Lang-5-dev-plausible.patch,overfitting,correct
594,overfitting/patch1-Lang-50-dev-plausible.patch,overfitting,overfitting
595,overfitting/patch1-Lang-51-Jaid-plausible.patch,overfitting,overfitting
596,overfitting/patch1-Lang-51-SOFix-plausible.patch,overfitting,overfitting
597,overfitting/patch1-Lang-51-dev-plausible.patch,overfitting,overfitting
598,overfitting/patch1-Lang-52-dev-plausible.patch,overfitting,overfitting
599,overfitting/patch1-Lang-53-dev-plausible.patch,overfitting,correct
600,overfitting/patch1-Lang-54-dev-plausible.patch,overfitting,overfitting
601,overfitting/patch1-Lang-55-Jaid-plausible.patch,overfitting,correct
602,overfitting/patch1-Lang-55-Nopol2015-plausible.patch,overfitting,overfitting
603,overfitting/patch1-Lang-55-dev-plausible.patch,overfitting,overfitting
604,overfitting/patch1-Lang-56-dev-plausible.patch,overfitting,overfitting
605,overfitting/patch1-Lang-57-AVATAR-plausible.patch,overfitting,overfitting
606,overfitting/patch1-Lang-57-CapGen-plausible.patch,overfitting,correct
607,overfitting/patch1-Lang-57-FixMiner-plausible.patch,overfitting,overfitting
608,overfitting/patch1-Lang-57-HDRepair-plausible.patch,overfitting,overfitting
609,overfitting/patch1-Lang-57-dev-plausible.patch,overfitting,overfitting
610,overfitting/patch1-Lang-58-AVATAR-plausible.patch,overfitting,overfitting
611,overfitting/patch1-Lang-58-Nopol-plausible.patch,overfitting,correct
612,overfitting/patch1-Lang-58-Nopol2015-plausible.patch,overfitting,overfitting
613,overfitting/patch1-Lang-58-Nopol2017-plausible.patch,overfitting,overfitting
614,overfitting/patch1-Lang-58-SimFix-plausible.patch,overfitting,overfitting
615,overfitting/patch1-Lang-58-TBar-plausible.patch,overfitting,correct
616,overfitting/patch1-Lang-58-dev-plausible.patch,overfitting,overfitting
617,overfitting/patch1-Lang-58-kPAR-plausible.patch,overfitting,correct
618,overfitting/patch1-Lang-59-AVATAR-plausible.patch,overfitting,correct
619,overfitting/patch1-Lang-59-CapGen-plausible.patch,overfitting,correct
620,overfitting/patch1-Lang-59-TBar-plausible.patch,overfitting,overfitting
621,overfitting/patch1-Lang-59-dev-plausible.patch,overfitting,overfitting
622,overfitting/patch1-Lang-59-kPAR-plausible.patch,overfitting,correct
623,overfitting/patch1-Lang-6-AVATAR-plausible.patch,overfitting,correct
624,overfitting/patch1-Lang-6-SOFix-plausible.patch,overfitting,overfitting
625,overfitting/patch1-Lang-6-dev-plausible.patch,overfitting,overfitting
626,overfitting/patch1-Lang-60-SimFix-plausible.patch,overfitting,overfitting
627,overfitting/patch1-Lang-60-TBar-plausible.patch,overfitting,correct
628,overfitting/patch1-Lang-60-dev-plausible.patch,overfitting,overfitting
629,overfitting/patch1-Lang-61-Jaid-plausible.patch,overfitting,overfitting
630,overfitting/patch1-Lang-61-SimFix-plausible.patch,overfitting,overfitting
631,overfitting/patch1-Lang-61-dev-plausible.patch,overfitting,overfitting
632,overfitting/patch1-Lang-62-dev-plausible.patch,overfitting,overfitting
633,overfitting/patch1-Lang-63-AVATAR-plausible.patch,overfitting,correct
634,overfitting/patch1-Lang-63-DynaMoth-plausible.patch,overfitting,correct
635,overfitting/patch1-Lang-63-FixMiner-plausible.patch,overfitting,overfitting
636,overfitting/patch1-Lang-63-SimFix-plausible.patch,overfitting,overfitting
637,overfitting/patch1-Lang-63-TBar-plausible.patch,overfitting,overfitting
638,overfitting/patch1-Lang-63-dev-plausible.patch,overfitting,overfitting
639,overfitting/patch1-Lang-64-dev-plausible.patch,overfitting,overfitting
640,overfitting/patch1-Lang-65-dev-plausible.patch,overfitting,overfitting
641,overfitting/patch1-Lang-7-ACS-plausible.patch,overfitting,overfitting
642,overfitting/patch1-Lang-7-AVATAR-plausible.patch,overfitting,overfitting
643,overfitting/patch1-Lang-7-Arja-plausible.patch,overfitting,overfitting
644,overfitting/patch1-Lang-7-GenProg-plausible.patch,overfitting,overfitting
645,overfitting/patch1-Lang-7-RSRepair-plausible.patch,overfitting,overfitting
646,overfitting/patch1-Lang-7-dev-plausible.patch,overfitting,overfitting
647,overfitting/patch1-Lang-7-jKali-plausible.patch,overfitting,overfitting
648,overfitting/patch1-Lang-7-kPAR-plausible.patch,overfitting,overfitting
649,overfitting/patch1-Lang-8-dev-plausible.patch,overfitting,overfitting
650,overfitting/patch1-Lang-9-dev-plausible.patch,overfitting,overfitting
651,overfitting/patch1-Math-1-SimFix-plausible.patch,overfitting,overfitting
652,overfitting/patch1-Math-1-dev-plausible.patch,overfitting,overfitting
653,overfitting/patch1-Math-10-dev-plausible.patch,overfitting,overfitting
654,overfitting/patch1-Math-100-dev-plausible.patch,overfitting,overfitting
655,overfitting/patch1-Math-101-dev-plausible.patch,overfitting,overfitting
656,overfitting/patch1-Math-102-dev-plausible.patch,overfitting,overfitting
657,overfitting/patch1-Math-103-RSRepair-plausible.patch,overfitting,overfitting
658,overfitting/patch1-Math-103-dev-plausible.patch,overfitting,overfitting
659,overfitting/patch1-Math-104-AVATAR-plausible.patch,overfitting,overfitting
660,overfitting/patch1-Math-104-Nopol2015-plausible.patch,overfitting,overfitting
661,overfitting/patch1-Math-104-dev-plausible.patch,overfitting,overfitting
662,overfitting/patch1-Math-105-DynaMoth-plausible.patch,overfitting,overfitting
663,overfitting/patch1-Math-105-Nopol-plausible.patch,overfitting,overfitting
664,overfitting/patch1-Math-105-Nopol2015-plausible.patch,overfitting,overfitting
665,overfitting/patch1-Math-105-Nopol2017-plausible.patch,overfitting,overfitting
666,overfitting/patch1-Math-105-dev-plausible.patch,overfitting,overfitting
667,overfitting/patch1-Math-106-dev-plausible.patch,overfitting,overfitting
668,overfitting/patch1-Math-11-TBar-plausible.patch,overfitting,overfitting
669,overfitting/patch1-Math-11-dev-plausible.patch,overfitting,overfitting
670,overfitting/patch1-Math-12-dev-plausible.patch,overfitting,correct
671,overfitting/patch1-Math-13-dev-plausible.patch,overfitting,overfitting
672,overfitting/patch1-Math-14-dev-plausible.patch,overfitting,overfitting
673,overfitting/patch1-Math-15-TBar-plausible.patch,overfitting,overfitting
674,overfitting/patch1-Math-15-dev-plausible.patch,overfitting,overfitting
675,overfitting/patch1-Math-15-kPAR-plausible.patch,overfitting,overfitting
676,overfitting/patch1-Math-16-dev-plausible.patch,overfitting,overfitting
677,overfitting/patch1-Math-17-dev-plausible.patch,overfitting,overfitting
678,overfitting/patch1-Math-18-Nopol-plausible.patch,overfitting,overfitting
679,overfitting/patch1-Math-18-dev-plausible.patch,overfitting,overfitting
680,overfitting/patch1-Math-19-dev-plausible.patch,overfitting,overfitting
681,overfitting/patch1-Math-2-AVATAR-plausible.patch,overfitting,overfitting
682,overfitting/patch1-Math-2-GenProg-plausible.patch,overfitting,overfitting
683,overfitting/patch1-Math-2-Kali-plausible.patch,overfitting,overfitting
684,overfitting/patch1-Math-2-Nopol-plausible.patch,overfitting,overfitting
685,overfitting/patch1-Math-2-Nopol2017-plausible.patch,overfitting,overfitting
686,overfitting/patch1-Math-2-TBar-plausible.patch,overfitting,overfitting
687,overfitting/patch1-Math-2-dev-plausible.patch,overfitting,overfitting
688,overfitting/patch1-Math-2-jGenProg-plausible.patch,overfitting,overfitting
689,overfitting/patch1-Math-2-jKali-plausible.patch,overfitting,overfitting
690,overfitting/patch1-Math-2-jMutRepair-plausible.patch,overfitting,overfitting
691,overfitting/patch1-Math-2-kPAR-plausible.patch,overfitting,overfitting
692,overfitting/patch1-Math-20-DynaMoth-plausible.patch,overfitting,overfitting
693,overfitting/patch1-Math-20-FixMiner-plausible.patch,overfitting,overfitting
694,overfitting/patch1-Math-20-Nopol-plausible.patch,overfitting,overfitting
695,overfitting/patch1-Math-20-dev-plausible.patch,overfitting,overfitting
696,overfitting/patch1-Math-21-dev-plausible.patch,overfitting,overfitting
697,overfitting/patch1-Math-22-FixMiner-plausible.patch,overfitting,overfitting
698,overfitting/patch1-Math-22-dev-plausible.patch,overfitting,overfitting
699,overfitting/patch1-Math-23-dev-plausible.patch,overfitting,overfitting
700,overfitting/patch1-Math-24-Nopol2017-plausible.patch,overfitting,overfitting
701,overfitting/patch1-Math-24-dev-plausible.patch,overfitting,overfitting
702,overfitting/patch1-Math-25-ACS-plausible.patch,overfitting,overfitting
703,overfitting/patch1-Math-25-dev-plausible.patch,overfitting,overfitting
704,overfitting/patch1-Math-26-dev-plausible.patch,overfitting,overfitting
705,overfitting/patch1-Math-27-dev-plausible.patch,overfitting,overfitting
706,overfitting/patch1-Math-28-ACS-plausible.patch,overfitting,overfitting
707,overfitting/patch1-Math-28-Arja-plausible.patch,overfitting,overfitting
708,overfitting/patch1-Math-28-Nopol2017-plausible.patch,overfitting,overfitting
709,overfitting/patch1-Math-28-RSRepair-plausible.patch,overfitting,overfitting
710,overfitting/patch1-Math-28-dev-plausible.patch,overfitting,overfitting
711,overfitting/patch1-Math-28-jGenProg-plausible.patch,overfitting,overfitting
712,overfitting/patch1-Math-28-jKali-plausible.patch,overfitting,overfitting
713,overfitting/patch1-Math-28-jMutRepair-plausible.patch,overfitting,overfitting
714,overfitting/patch1-Math-29-dev-plausible.patch,overfitting,correct
715,overfitting/patch1-Math-29-jKali-plausible.patch,overfitting,overfitting
716,overfitting/patch1-Math-3-ACS-plausible.patch,overfitting,overfitting
717,overfitting/patch1-Math-3-dev-plausible.patch,overfitting,correct
718,overfitting/patch1-Math-30-FixMiner-plausible.patch,overfitting,correct
719,overfitting/patch1-Math-30-dev-plausible.patch,overfitting,overfitting
720,overfitting/patch1-Math-31-GenProg-plausible.patch,overfitting,overfitting
721,overfitting/patch1-Math-31-Kali-plausible.patch,overfitting,overfitting
722,overfitting/patch1-Math-31-dev-plausible.patch,overfitting,overfitting
723,overfitting/patch1-Math-32-DynaMoth-plausible.patch,overfitting,overfitting
724,overfitting/patch1-Math-32-Jaid-plausible.patch,overfitting,overfitting
725,overfitting/patch1-Math-32-Jaid-plausible.patch,overfitting,overfitting
726,overfitting/patch1-Math-32-dev-plausible.patch,overfitting,overfitting
727,overfitting/patch1-Math-32-jKali-plausible.patch,overfitting,overfitting
728,overfitting/patch1-Math-33-Nopol-plausible.patch,overfitting,overfitting
729,overfitting/patch1-Math-33-Nopol2015-plausible.patch,overfitting,overfitting
730,overfitting/patch1-Math-33-Nopol2017-plausible.patch,overfitting,overfitting
731,overfitting/patch1-Math-33-RSRepair-plausible.patch,overfitting,overfitting
732,overfitting/patch1-Math-33-SOFix-plausible.patch,overfitting,overfitting
733,overfitting/patch1-Math-33-SketchFix-plausible.patch,overfitting,overfitting
734,overfitting/patch1-Math-33-dev-plausible.patch,overfitting,overfitting
735,overfitting/patch1-Math-34-HDRepair-plausible.patch,overfitting,overfitting
736,overfitting/patch1-Math-34-dev-plausible.patch,overfitting,overfitting
737,overfitting/patch1-Math-35-ACS-plausible.patch,overfitting,correct
738,overfitting/patch1-Math-35-Arja-plausible.patch,overfitting,overfitting
739,overfitting/patch1-Math-35-dev-plausible.patch,overfitting,overfitting
740,overfitting/patch1-Math-36-dev-plausible.patch,overfitting,overfitting
741,overfitting/patch1-Math-37-dev-plausible.patch,overfitting,overfitting
742,overfitting/patch1-Math-38-dev-plausible.patch,overfitting,overfitting
743,overfitting/patch1-Math-39-Nopol2017-plausible.patch,overfitting,overfitting
744,overfitting/patch1-Math-39-dev-plausible.patch,overfitting,overfitting
745,overfitting/patch1-Math-4-ACS-plausible.patch,overfitting,overfitting
746,overfitting/patch1-Math-4-ACS-plausible.patch,overfitting,overfitting
747,overfitting/patch1-Math-4-AVATAR-plausible.patch,overfitting,overfitting
748,overfitting/patch1-Math-4-Nopol-plausible.patch,overfitting,overfitting
749,overfitting/patch1-Math-4-Nopol2017-plausible.patch,overfitting,overfitting
750,overfitting/patch1-Math-4-dev-plausible.patch,overfitting,overfitting
751,overfitting/patch1-Math-40-Arja-plausible.patch,overfitting,overfitting
752,overfitting/patch1-Math-40-GenProg-plausible.patch,overfitting,overfitting
753,overfitting/patch1-Math-40-Nopol2017-plausible.patch,overfitting,overfitting
754,overfitting/patch1-Math-40-RSRepair-plausible.patch,overfitting,overfitting
755,overfitting/patch1-Math-40-dev-plausible.patch,overfitting,overfitting
756,overfitting/patch1-Math-40-jGenProg-plausible.patch,overfitting,overfitting
757,overfitting/patch1-Math-40-jKali-plausible.patch,overfitting,overfitting
758,overfitting/patch1-Math-40-kPAR-plausible.patch,overfitting,overfitting
759,overfitting/patch1-Math-41-DynaMoth-plausible.patch,overfitting,overfitting
760,overfitting/patch1-Math-41-Nopol-plausible.patch,overfitting,overfitting
761,overfitting/patch1-Math-41-Nopol2017-plausible.patch,overfitting,overfitting
762,overfitting/patch1-Math-41-SimFix-plausible.patch,overfitting,overfitting
763,overfitting/patch1-Math-41-dev-plausible.patch,overfitting,overfitting
764,overfitting/patch1-Math-42-Nopol-plausible.patch,overfitting,overfitting
765,overfitting/patch1-Math-42-Nopol2017-plausible.patch,overfitting,overfitting
766,overfitting/patch1-Math-42-dev-plausible.patch,overfitting,overfitting
767,overfitting/patch1-Math-42-kPAR-plausible.patch,overfitting,overfitting
768,overfitting/patch1-Math-43-SimFix-plausible.patch,overfitting,correct
769,overfitting/patch1-Math-43-dev-plausible.patch,overfitting,overfitting
770,overfitting/patch1-Math-43-kPAR-plausible.patch,overfitting,correct
771,overfitting/patch1-Math-44-SimFix-plausible.patch,overfitting,correct
772,overfitting/patch1-Math-44-dev-plausible.patch,overfitting,overfitting
773,overfitting/patch1-Math-45-dev-plausible.patch,overfitting,overfitting
774,overfitting/patch1-Math-46-dev-plausible.patch,overfitting,overfitting
775,overfitting/patch1-Math-47-dev-plausible.patch,overfitting,correct
776,overfitting/patch1-Math-48-dev-plausible.patch,overfitting,overfitting
777,overfitting/patch1-Math-49-AVATAR-plausible.patch,overfitting,overfitting
778,overfitting/patch1-Math-49-DynaMoth-plausible.patch,overfitting,overfitting
779,overfitting/patch1-Math-49-Nopol-plausible.patch,overfitting,correct
780,overfitting/patch1-Math-49-Nopol2017-plausible.patch,overfitting,overfitting
781,overfitting/patch1-Math-49-dev-plausible.patch,overfitting,overfitting
782,overfitting/patch1-Math-49-jKali-plausible.patch,overfitting,overfitting
783,overfitting/patch1-Math-5-ACS-plausible.patch,overfitting,overfitting
784,overfitting/patch1-Math-5-CapGen-plausible.patch,overfitting,correct
785,overfitting/patch1-Math-5-Cardumen-plausible.patch,overfitting,overfitting
786,overfitting/patch1-Math-5-Jaid-plausible.patch,overfitting,overfitting
787,overfitting/patch1-Math-5-SequenceR-plausible.patch,overfitting,overfitting
788,overfitting/patch1-Math-5-SimFix-plausible.patch,overfitting,overfitting
789,overfitting/patch1-Math-5-dev-plausible.patch,overfitting,overfitting
790,overfitting/patch1-Math-5-jGenProg-plausible.patch,overfitting,overfitting
791,overfitting/patch1-Math-50-AVATAR-plausible.patch,overfitting,overfitting
792,overfitting/patch1-Math-50-Arja-plausible.patch,overfitting,overfitting
793,overfitting/patch1-Math-50-DynaMoth-plausible.patch,overfitting,overfitting
794,overfitting/patch1-Math-50-FixMiner-plausible.patch,overfitting,overfitting
795,overfitting/patch1-Math-50-HDRepair-plausible.patch,overfitting,overfitting
796,overfitting/patch1-Math-50-Jaid-plausible.patch,overfitting,overfitting
797,overfitting/patch1-Math-50-Jaid-plausible.patch,overfitting,overfitting
798,overfitting/patch1-Math-50-Kali-plausible.patch,overfitting,overfitting
799,overfitting/patch1-Math-50-Nopol2015-plausible.patch,overfitting,overfitting
800,overfitting/patch1-Math-50-Nopol2017-plausible.patch,overfitting,overfitting
801,overfitting/patch1-Math-50-SOFix-plausible.patch,overfitting,overfitting
802,overfitting/patch1-Math-50-SimFix-plausible.patch,overfitting,overfitting
803,overfitting/patch1-Math-50-SketchFix-plausible.patch,overfitting,overfitting
804,overfitting/patch1-Math-50-TBar-plausible.patch,overfitting,overfitting
805,overfitting/patch1-Math-50-dev-plausible.patch,overfitting,overfitting
806,overfitting/patch1-Math-50-jGenProg-plausible.patch,overfitting,overfitting
807,overfitting/patch1-Math-50-jGenProg-plausible.patch,overfitting,overfitting
808,overfitting/patch1-Math-50-jKali-plausible.patch,overfitting,overfitting
809,overfitting/patch1-Math-50-jMutRepair-plausible.patch,overfitting,correct
810,overfitting/patch1-Math-51-dev-plausible.patch,overfitting,overfitting
811,overfitting/patch1-Math-52-dev-plausible.patch,overfitting,overfitting
812,overfitting/patch1-Math-52-jMutRepair-plausible.patch,overfitting,overfitting
813,overfitting/patch1-Math-53-CapGen-plausible.patch,overfitting,overfitting
814,overfitting/patch1-Math-53-HDRepair-plausible.patch,overfitting,overfitting
815,overfitting/patch1-Math-53-Jaid-plausible.patch,overfitting,overfitting
816,overfitting/patch1-Math-53-Jaid-plausible.patch,overfitting,overfitting
817,overfitting/patch1-Math-53-SimFix-plausible.patch,overfitting,overfitting
818,overfitting/patch1-Math-53-dev-plausible.patch,overfitting,overfitting
819,overfitting/patch1-Math-53-jGenProg-plausible.patch,overfitting,overfitting
820,overfitting/patch1-Math-54-dev-plausible.patch,overfitting,overfitting
821,overfitting/patch1-Math-55-dev-plausible.patch,overfitting,overfitting
822,overfitting/patch1-Math-56-Arja-plausible.patch,overfitting,overfitting
823,overfitting/patch1-Math-56-dev-plausible.patch,overfitting,overfitting
824,overfitting/patch1-Math-57-AVATAR-plausible.patch,overfitting,overfitting
825,overfitting/patch1-Math-57-FixMiner-plausible.patch,overfitting,overfitting
826,overfitting/patch1-Math-57-Nopol2015-plausible.patch,overfitting,overfitting
827,overfitting/patch1-Math-57-Nopol2017-plausible.patch,overfitting,overfitting
828,overfitting/patch1-Math-57-dev-plausible.patch,overfitting,overfitting
829,overfitting/patch1-Math-57-jMutRepair-plausible.patch,overfitting,overfitting
830,overfitting/patch1-Math-58-Arja-plausible.patch,overfitting,overfitting
831,overfitting/patch1-Math-58-CapGen-plausible.patch,overfitting,overfitting
832,overfitting/patch1-Math-58-DynaMoth-plausible.patch,overfitting,overfitting
833,overfitting/patch1-Math-58-Nopol-plausible.patch,overfitting,overfitting
834,overfitting/patch1-Math-58-Nopol2015-plausible.patch,overfitting,overfitting
835,overfitting/patch1-Math-58-Nopol2017-plausible.patch,overfitting,overfitting
836,overfitting/patch1-Math-58-RSRepair-plausible.patch,overfitting,overfitting
837,overfitting/patch1-Math-58-dev-plausible.patch,overfitting,overfitting
838,overfitting/patch1-Math-59-AVATAR-plausible.patch,overfitting,overfitting
839,overfitting/patch1-Math-59-SequenceR-plausible.patch,overfitting,overfitting
840,overfitting/patch1-Math-59-dev-plausible.patch,overfitting,overfitting
841,overfitting/patch1-Math-6-AVATAR-plausible.patch,overfitting,overfitting
842,overfitting/patch1-Math-6-SimFix-plausible.patch,overfitting,overfitting
843,overfitting/patch1-Math-6-dev-plausible.patch,overfitting,overfitting
844,overfitting/patch1-Math-60-dev-plausible.patch,overfitting,overfitting
845,overfitting/patch1-Math-60-jGenProg-plausible.patch,overfitting,overfitting
846,overfitting/patch1-Math-61-ACS-plausible.patch,overfitting,overfitting
847,overfitting/patch1-Math-61-dev-plausible.patch,overfitting,overfitting
848,overfitting/patch1-Math-62-AVATAR-plausible.patch,overfitting,overfitting
849,overfitting/patch1-Math-62-dev-plausible.patch,overfitting,overfitting
850,overfitting/patch1-Math-62-kPAR-plausible.patch,overfitting,overfitting
851,overfitting/patch1-Math-63-CapGen-plausible.patch,overfitting,overfitting
852,overfitting/patch1-Math-63-CapGen-plausible.patch,overfitting,overfitting
